profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p01191,Interview Prof. Maraun,Female,1945,White / Caucasian,Less than high school,"Less than $30,000",Independent,20,30,10,20,30,40,10,30,20,30,20,20,30,10,60,60,40,10,70,10,60,30,20,80,3,2,30,50,40,30,60,30,10,30,70,20,50,30,60,50,70,50,50,40
p01192,Former skeptics,Male,1999,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,70,55,45,55,65,40,50,20,15,90,45,55,50,60,60,60,20,15,60,25,60,60,85,50,1,2,80,75,90,65,45,50,60,75,45,30,50,65,65,65,20,65,65,70
p01193,Model accuracy,Female,1975,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,5,55,30,15,25,25,35,25,40,10,0,40,25,10,0,55,25,25,10,25,70,80,5,65,1,2,30,10,5,20,30,10,20,45,10,15,15,15,40,25,25,0,10,20
p01194,High public trust,Female,1954,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,60,75,65,10,55,60,60,65,45,90,45,50,15,65,80,75,60,30,70,45,50,75,65,25,5,2,80,65,45,65,60,65,35,35,65,15,75,60,70,30,70,25,75,60
p01195,Funding,Female,2000,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,60,50,60,80,90,60,70,60,70,50,30,80,10,60,60,90,90,70,80,50,90,40,60,20,8,1,90,80,80,70,90,70,50,40,70,90,60,60,40,60,70,70,80,70
p01196,Portrait Prof. Cherry,Male,1981,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,40,80,50,50,70,30,60,30,80,60,30,60,30,20,60,20,50,30,10,10,10,50,70,30,2,2,10,0,10,10,0,0,20,0,90,10,10,0,50,10,0,0,20,10
p01197,Measurement & modeling (1),Male,1961,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,30,20,60,60,30,40,10,30,40,40,10,70,10,50,40,50,70,50,50,50,50,20,40,50,0,2,80,30,10,60,10,40,20,40,40,20,20,30,40,50,50,20,50,50
p01198,control,Female,1980,White / Caucasian,Less than high school,"$56,000 to $99,999",Independent,51,63,20,43,60,26,42,46,58,55,57,47,13,53,58,35,42,52,28,51,50,28,41,57,0,2,31,39,39,41,55,19,17,22,25,9,35,72,46,52,31,49,8,74
p01199,control,Female,1956,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,20,80,50,50,20,10,70,100,40,30,20,10,70,20,30,40,40,10,50,40,40,50,100,60,1,2,10,10,50,0,30,0,20,0,10,10,30,50,30,40,10,30,20,10
p01200,control,Female,2000,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,80,60,80,90,90,60,70,90,80,80,90,80,10,60,60,50,80,10,70,80,80,80,90,70,3,2,40,60,90,80,70,60,40,60,50,40,90,90,90,90,80,60,90,80
p01201,Extreme weather predictions,Male,1989,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,66,81,64,65,72,66,59,73,84,76,64,89,92,72,50,27,42,21,74,35,38,9,69,18,4,2,65,21,58,11,24,10,24,55,19,9,13,29,57,54,68,49,64,31
p01202,High public trust,Female,1978,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,60,80,70,60,40,70,70,50,70,50,40,70,30,60,70,50,30,10,70,40,90,50,60,20,6,1,50,80,50,70,50,80,40,70,40,50,70,50,70,60,40,30,60,70
p01203,Former skeptics,Male,1962,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Democrat,95,90,75,85,100,65,95,90,90,90,90,95,0,85,95,90,80,5,90,95,100,90,95,10,3,1,70,85,60,90,45,30,0,95,80,75,95,85,60,95,85,35,100,85
p01204,Funding,Male,1967,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,65,80,70,5,55,60,60,25,30,45,25,50,55,10,65,55,75,10,70,65,65,20,5,40,1,1,50,35,15,20,5,20,0,25,30,15,25,30,5,30,55,10,40,50
p01205,Social justice,Female,1974,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,10,0,30,70,90,50,20,50,40,50,50,40,0,30,90,50,80,60,80,40,60,80,80,50,0,1,60,30,10,70,40,20,10,60,20,30,10,70,40,100,80,20,80,40
p01206,Social justice,Male,1998,Asian / Asian American,Bachelor's degree,"$30,000 to $55,999",Democrat,71,89,92,87,89,57,90,71,79,49,56,51,13,49,90,80,87,80,63,52,84,91,77,40,4,2,91,85,85,84,73,89,87,68,63,62,85,67,85,78,90,17,69,68
p01207,Interview Prof. Sebille,Female,1959,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Democrat,50,60,70,60,30,50,50,50,70,70,40,30,90,60,40,60,60,40,90,50,60,80,60,70,2,2,90,60,70,70,40,30,30,20,40,80,60,70,30,70,60,30,40,80
p01208,Extreme weather predictions,Male,1977,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Republican,75,90,90,90,60,60,90,80,80,90,50,60,50,45,40,90,30,80,55,80,90,70,80,10,3,2,90,80,50,70,30,10,30,55,30,20,70,55,70,90,75,10,45,85
p01209,Scientist community helpers,Female,1991,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,19,22,45,3,43,49,58,28,55,97,34,56,56,9,55,80,81,33,100,94,100,72,63,25,0,1,73,25,63,78,45,97,26,39,96,73,63,73,85,97,67,5,90,80
p01210,Model accuracy,Female,1998,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,60,70,30,40,70,70,70,10,60,40,70,40,10,50,90,40,50,60,40,30,70,50,90,0,7,2,40,90,50,30,30,50,30,10,80,10,50,50,30,40,60,0,20,50
p01211,Peer-review,Female,1973,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,60,60,70,20,55,20,65,70,25,80,25,90,30,0,95,100,70,20,100,75,95,95,70,20,4,1,100,100,85,100,40,60,0,75,80,60,100,100,100,100,90,85,45,100
p01212,Consensus,Female,1991,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,50,80,100,90,100,75,90,100,95,85,85,90,0,100,100,100,90,95,95,100,100,100,100,10,9,2,100,100,95,100,90,100,55,40,90,90,95,70,85,70,70,60,65,90
p01213,control,Male,1963,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,70,70,70,70,30,60,60,70,50,60,80,70,20,80,70,70,60,70,70,80,80,60,80,40,1,2,80,50,60,90,60,70,20,50,50,10,80,50,70,70,70,50,90,60
p01214,High public trust,Male,1980,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,25,0,25,50,50,50,25,25,25,25,50,25,0,25,50,50,50,25,0,25,50,0,0,100,0,2,25,0,50,25,75,0,25,25,50,100,50,25,25,50,50,25,25,25
p01215,Social justice,Male,2006,Other,Less than high school,"$56,000 to $99,999",Democrat,75,100,100,75,100,75,75,50,75,50,75,75,0,75,100,75,75,50,100,75,100,50,50,50,10,1,75,75,50,75,75,50,50,75,50,50,75,100,100,100,75,75,75,75
p01216,Social justice,Male,2001,Other,Bachelor's degree,"$100,000 to $167,999",Republican,90,75,80,70,60,30,65,90,40,85,100,70,35,20,100,70,35,50,90,100,70,70,70,5,1,2,80,80,15,20,50,0,35,30,5,15,70,5,55,85,80,5,10,50
p01217,Corporate reliance,Female,1956,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,70,70,90,55,45,5,75,50,60,5,30,80,20,80,70,85,5,0,25,5,85,40,40,45,2,2,20,10,15,5,40,30,0,0,15,5,5,35,15,20,0,25,35,85
p01218,Social justice,Female,2005,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,0,20,20,10,60,50,30,20,20,10,50,40,10,40,100,40,40,20,90,0,50,70,0,20,2,2,60,70,80,20,10,40,60,60,30,10,20,30,60,90,80,20,60,30
p01219,Extreme weather predictions,Female,1955,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,91,58,82,53,88,76,48,76,53,33,59,89,39,64,92,61,92,91,78,52,53,71,75,12,4,2,84,77,92,85,60,61,24,44,47,26,85,79,67,92,54,57,60,83
p01220,Measurement & modeling (2),Female,1967,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,35,10,5,10,5,15,10,50,40,0,30,20,65,0,5,5,30,20,25,20,55,25,50,70,1,1,35,0,0,15,40,15,20,55,5,35,10,10,10,45,55,10,15,0
p01221,Consensus,Male,2001,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,75,50,75,75,50,75,75,50,75,50,50,75,25,50,75,75,100,25,75,75,100,50,75,50,5,2,75,50,75,50,25,50,50,50,50,25,75,50,100,75,75,50,50,75
p01222,Corporate reliance,Male,1979,Black / African American,High school diploma / GED,"$30,000 to $55,999",Republican,0,63,15,0,8,7,0,0,100,30,33,7,87,7,12,13,14,31,59,38,45,35,24,100,4,2,27,23,6,1,2,16,3,17,15,0,57,17,100,43,6,67,81,48
p01223,Peer-review,Female,1967,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,70,60,50,80,90,70,50,60,80,70,60,50,70,60,20,40,30,10,40,50,60,20,70,10,0,2,60,10,30,40,10,10,30,40,30,20,20,40,20,20,50,10,40,10
p01224,Scientist community helpers,Male,1962,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,40,45,30,55,40,45,30,40,30,35,30,10,55,15,15,35,30,35,25,40,40,35,25,75,2,2,70,10,40,40,60,35,15,25,10,15,10,15,50,15,60,10,30,60
p01225,Extreme weather predictions,Female,1972,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,40,70,60,80,90,70,40,40,100,90,40,40,0,90,100,20,70,30,0,80,90,90,70,0,1,2,40,40,70,70,30,40,40,60,40,20,80,80,40,80,90,40,40,60
p01226,Extreme weather predictions,Female,1954,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,20,30,30,10,30,60,40,30,30,20,30,10,40,40,30,40,30,70,50,40,60,30,10,20,0,2,30,40,30,30,50,20,40,20,10,10,30,50,20,30,30,40,90,30
p01227,Interview Prof. Maraun,Female,1992,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,21,54,46,17,33,33,13,27,18,21,70,17,98,12,54,28,4,9,21,34,57,50,38,75,4,2,2,0,17,10,11,36,7,12,12,2,6,18,35,12,40,9,66,47
p01228,control,Female,1974,Black / African American,Bachelor's degree,"Less than $30,000",Democrat,85,75,40,100,62,96,88,98,100,86,87,84,0,80,77,94,100,68,100,90,100,66,66,47,10,1,75,90,100,100,81,90,11,51,99,59,86,98,90,95,92,11,81,100
p01229,Measurement & modeling (1),Female,1982,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,90,50,90,90,75,80,80,85,85,65,75,85,20,55,20,45,65,85,80,50,95,70,70,10,0,1,75,85,65,75,70,60,10,30,40,25,65,55,60,75,80,55,80,95
p01230,Scientist community helpers,Female,1997,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,90,75,90,90,85,85,85,85,80,75,85,90,35,90,85,90,80,75,80,65,75,70,85,10,5,2,90,40,90,65,45,65,70,45,40,75,80,70,60,85,80,60,85,75
p01231,Extreme weather predictions,Male,1981,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,25,25,65,50,5,80,55,90,85,50,55,65,10,70,60,85,85,65,45,20,95,85,75,5,2,2,95,60,45,50,0,95,20,20,40,10,70,60,85,75,85,40,80,60
p01232,Former skeptics,Female,1989,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,80,30,60,10,10,70,50,70,70,10,20,10,90,20,70,40,70,30,80,50,80,70,30,20,8,2,70,60,70,40,30,40,20,20,60,50,30,90,70,30,70,50,60,90
p01233,Model accuracy,Male,1951,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,60,45,75,85,40,75,70,50,25,50,25,50,60,40,65,15,75,30,85,75,45,50,80,10,0,2,55,55,90,70,30,35,60,20,55,40,60,50,80,60,70,50,60,65
p01234,Scientist community helpers,Male,2001,Black / African American,Bachelor's degree,"$100,000 to $167,999",Independent,65,70,70,60,85,80,45,80,65,40,65,90,30,60,75,80,80,80,65,50,75,55,70,15,0,2,75,55,75,85,50,65,45,55,75,50,65,70,55,60,75,65,80,65
p01235,Social justice,Male,1971,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,100,80,70,90,60,70,70,90,50,90,60,80,0,30,90,60,80,50,100,70,90,70,70,10,7,1,80,80,60,70,100,40,10,30,70,50,90,70,70,90,80,60,50,100
p01236,Portrait Prof. Cherry,Male,1993,Black / African American,High school diploma / GED,"Less than $30,000",Republican,30,60,40,50,20,30,50,30,80,60,50,60,70,10,50,80,20,70,30,20,50,40,30,50,1,2,70,20,50,40,30,20,60,20,40,30,10,60,60,30,60,30,50,80
p01237,Funding,Male,2005,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,60,80,65,20,55,20,50,30,50,55,15,70,80,35,45,85,55,40,35,50,65,30,20,30,0,2,30,35,40,10,15,50,5,5,15,10,35,25,85,20,15,35,55,55
p01238,Social justice,Male,1971,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,100,65,75,100,0,45,80,100,60,80,35,20,25,20,85,20,80,35,90,0,40,75,55,80,1,2,50,35,65,45,15,15,45,0,0,15,70,15,35,70,40,5,90,75
p01239,Interview Prof. Sebille,Female,1950,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,100,100,100,75,75,100,100,75,75,75,50,75,50,0,75,100,75,0,75,75,50,0,25,50,2,2,25,25,25,25,25,50,0,25,0,0,25,75,0,50,100,25,50,25
p01240,Scientist community helpers,Female,1991,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,50,75,25,25,75,50,50,100,25,50,75,25,75,50,25,25,50,25,50,75,75,50,50,25,1,2,100,75,75,100,75,50,25,25,50,25,25,100,50,75,50,75,75,100
p01241,control,Male,1991,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,80,90,60,70,90,60,80,70,80,80,90,60,30,60,80,80,60,80,50,40,40,70,80,20,5,1,60,80,80,70,70,50,30,60,90,20,70,80,80,70,80,50,80,80
p01242,Portrait Prof. Cherry,Female,1988,Hispanic / Latino,Less than high school,"Less than $30,000",Independent,20,10,20,25,25,15,15,20,35,20,15,20,55,15,15,55,40,50,90,25,80,80,35,90,5,2,10,40,85,80,25,25,20,30,15,20,90,60,80,85,75,60,85,90
p01243,Peer-review,Female,1994,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,3,51,98,43,31,43,27,51,21,4,22,38,9,51,60,58,91,97,95,98,82,97,23,16,5,2,85,95,76,86,49,67,47,65,75,87,58,97,81,82,24,50,61,77
p01244,Measurement & modeling (1),Female,2008,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,87,83,65,86,75,91,78,63,76,63,26,88,15,65,97,82,89,61,69,98,94,90,86,7,7,2,84,89,97,82,36,81,67,55,85,68,99,84,94,83,95,76,88,92
p01245,Social justice,Female,1971,Hispanic / Latino,High school diploma / GED,"$100,000 to $167,999",Republican,12,56,24,54,29,11,16,16,15,10,27,17,25,18,41,15,53,33,37,8,49,38,40,91,1,1,68,54,31,51,13,30,23,41,11,17,14,29,60,26,54,38,41,25
p01246,Social justice,Male,1980,Asian / Asian American,Bachelor's degree,"$56,000 to $99,999",Independent,70,100,65,15,90,100,80,100,90,85,45,95,0,25,85,65,80,40,95,0,100,80,85,5,1,2,80,90,100,60,55,75,0,90,80,60,75,45,65,100,85,25,65,95
p01247,Social justice,Male,1968,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,0,0,0,20,0,0,10,10,30,0,0,0,90,20,10,30,60,0,50,50,10,100,10,70,2,2,40,0,0,60,20,10,0,20,0,0,70,0,30,10,100,10,0,20
p01248,Extreme weather predictions,Male,1966,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,45,75,70,60,65,65,65,70,45,70,70,65,35,60,85,80,60,65,85,50,65,85,75,10,2,2,85,60,60,55,75,65,20,40,70,10,90,70,65,90,90,45,45,55
p01249,Former skeptics,Male,1970,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,80,70,80,40,70,50,80,100,90,60,60,70,20,100,90,90,100,100,80,60,60,70,70,20,6,2,90,80,80,100,80,70,50,50,60,70,90,60,90,70,90,80,90,90
p01250,High public trust,Male,1968,Other,Master's degree / Professional degree,"Less than $30,000",Republican,65,45,25,15,15,10,25,35,35,40,50,30,95,40,80,35,50,15,25,30,15,65,15,75,2,2,15,15,10,25,55,15,10,10,10,20,5,20,40,40,60,20,35,85
p01251,Funding,Female,1951,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,65,60,65,75,70,85,55,70,45,60,70,55,20,90,75,90,85,70,60,55,55,60,50,35,3,2,65,85,90,45,25,90,15,55,25,15,65,65,55,90,75,50,70,85
p01252,Social justice,Male,1968,White / Caucasian,Doctorate degree / Ph.D.,"$56,000 to $99,999",Democrat,75,75,90,85,90,90,80,95,85,95,50,80,0,85,60,85,85,55,100,80,85,80,90,5,6,2,100,95,85,95,65,85,55,65,55,65,100,80,95,70,80,75,70,80
p01253,Consensus,Male,1975,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,48,55,46,39,52,56,44,50,47,56,45,39,40,64,66,33,67,84,69,36,88,43,52,23,1,2,45,56,56,44,81,21,48,81,60,29,76,41,62,40,75,43,58,62
p01254,Measurement & modeling (2),Male,1986,Hispanic / Latino,Bachelor's degree,"Less than $30,000",Democrat,80,80,90,90,70,70,80,50,70,60,70,70,10,90,80,80,70,30,80,80,60,80,80,30,2,1,60,80,80,90,30,70,60,50,60,50,80,60,90,90,80,70,70,80
p01255,Oil industry misinformation,Male,1968,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,95,100,90,85,85,90,95,95,80,80,60,85,30,100,90,85,90,70,80,70,90,10,60,10,4,2,90,95,65,95,80,80,5,45,95,15,90,80,60,65,70,55,100,95
p01256,High public trust,Female,1984,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,100,100,80,90,90,100,100,100,100,100,90,80,0,90,90,90,100,100,60,90,100,90,90,0,1,2,90,90,90,90,20,50,80,0,100,0,90,100,90,90,100,0,100,90
p01257,Funding,Female,1960,Hispanic / Latino,Less than high school,"Less than $30,000",Democrat,60,50,60,50,60,50,60,50,50,50,60,70,20,30,50,20,50,40,60,30,10,20,40,50,8,2,60,60,60,60,50,40,10,20,20,20,50,70,60,70,70,60,60,90
p01258,Peer-review,Female,1969,White / Caucasian,Less than high school,"Less than $30,000",Democrat,70,40,70,30,30,50,50,70,30,70,50,50,40,60,60,50,80,60,30,70,70,30,30,40,2,2,20,50,30,60,30,30,20,40,60,50,50,80,40,90,60,10,70,40
p01259,Oil industry misinformation,Female,1977,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,100,75,65,70,20,100,85,100,80,100,35,15,35,95,100,100,100,85,90,90,100,100,95,15,5,1,100,95,100,90,100,100,80,100,100,45,75,95,95,85,100,55,65,90
p01260,Model accuracy,Female,1946,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,90,100,90,100,90,90,70,90,100,90,100,70,0,90,90,100,100,100,90,70,100,100,100,10,5,1,90,90,90,100,40,90,90,80,90,100,90,90,90,90,80,80,70,100
p01261,Funding,Male,2007,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Independent,80,60,60,40,80,90,70,60,40,80,80,40,80,50,70,100,90,60,70,80,70,50,0,20,1,2,90,80,50,20,10,80,20,30,0,20,80,60,70,60,100,70,0,50
p01262,control,Female,1977,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,35,42,65,74,49,46,65,75,86,53,73,13,24,60,65,17,63,44,60,79,80,67,84,49,2,2,69,85,65,85,21,73,68,18,64,45,91,59,76,72,35,10,63,63
p01263,Measurement & modeling (1),Male,1986,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,90,96,0,100,85,100,31,98,66,89,72,44,100,31,90,42,82,78,8,40,71,85,94,0,2,2,4,10,69,46,9,24,5,63,31,0,63,10,98,0,95,15,45,74
p01264,control,Male,1992,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,30,70,70,85,25,55,60,60,45,35,90,45,65,30,50,50,50,35,60,30,45,45,60,45,0,2,25,80,40,55,50,45,30,15,30,20,10,30,45,75,90,25,70,85
p01265,Measurement & modeling (1),Female,1997,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,90,65,70,50,65,70,65,80,30,70,45,45,75,45,20,40,30,50,40,50,75,85,55,40,2,2,50,35,75,55,35,25,45,55,45,10,65,30,75,70,70,35,55,90
p01266,High public trust,Male,1985,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,90,85,75,85,85,95,90,90,85,100,80,70,30,80,95,95,85,100,90,95,85,85,90,25,10,1,85,85,90,90,80,85,20,85,80,30,80,70,85,90,90,65,90,95
p01267,Model accuracy,Female,1993,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,80,70,80,90,50,20,40,30,40,80,30,20,50,40,70,50,80,40,40,10,100,60,50,80,2,2,30,0,10,70,0,40,40,80,40,10,50,0,50,50,80,10,0,30
p01268,Social justice,Male,1999,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,65,100,65,65,95,85,90,100,70,60,90,90,30,80,90,65,95,80,80,90,85,80,40,30,9,2,100,85,100,100,40,55,20,35,60,55,95,95,95,75,85,65,80,90
p01269,Social justice,Female,1987,White / Caucasian,Master's degree / Professional degree,"Less than $30,000",Independent,70,40,85,35,60,45,40,35,75,30,55,60,25,70,45,65,70,60,50,40,50,85,65,10,1,2,60,45,50,60,15,10,10,10,70,10,15,75,75,70,65,45,65,90
p01270,Interview Prof. Sebille,Male,1997,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,50,30,40,10,15,25,45,20,15,40,35,45,70,20,50,20,40,35,55,20,30,40,35,90,1,2,15,25,35,35,40,35,40,40,10,25,35,25,40,30,45,60,55,50
p01271,Interview Prof. Maraun,Male,1994,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,85,72,78,83,19,78,71,64,78,40,76,60,16,85,92,47,68,68,68,75,82,76,83,21,2,2,85,82,77,86,34,36,36,48,26,49,59,62,79,80,77,34,53,63
p01272,Consensus,Male,1986,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,98,100,53,50,10,67,56,98,87,89,100,90,89,9,78,100,82,42,68,44,93,41,100,42,2,2,77,52,58,18,14,21,0,7,2,0,45,10,99,78,52,2,39,72
p01273,Interview Prof. Sebille,Female,1954,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,60,80,70,70,60,70,40,60,60,80,40,30,30,50,60,60,40,30,20,40,70,60,70,10,1,2,40,10,30,30,20,20,50,20,10,20,70,40,40,70,80,20,40,70
p01274,Funding,Female,1958,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,85,80,85,80,90,80,75,85,85,80,85,75,10,80,70,85,70,50,70,50,50,35,80,20,4,2,70,90,75,55,45,15,10,25,50,35,30,60,75,45,90,15,80,55
p01275,control,Male,2003,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,60,60,50,70,50,70,50,50,20,60,50,40,20,70,60,80,60,50,70,60,90,90,70,40,0,2,70,80,90,90,40,90,70,50,50,30,70,90,40,70,90,40,60,60
p01276,Measurement & modeling (1),Male,1965,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,35,98,31,32,42,2,25,47,52,38,25,13,90,9,88,3,12,3,13,5,25,55,38,84,2,1,0,20,17,7,9,8,6,3,10,7,17,18,43,2,42,30,12,28
p01277,Measurement & modeling (2),Female,1972,Hispanic / Latino,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,85,95,95,90,70,95,70,95,95,85,85,65,30,95,65,100,85,85,85,80,100,100,100,35,5,2,75,85,95,80,65,90,85,65,95,90,95,90,85,85,85,95,60,55
