profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00297,Interview Prof. Maraun,Female,2007,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,72,5,1,17,90,32,38,85,13,49,17,52,90,77,1,30,96,46,87,59,98,84,14,26,7,1,85,90,11,88,90,82,87,99,47,83,69,64,95,91,73,85,85,84
p00298,Extreme weather predictions,Female,1982,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,80,92,86,53,71,76,88,73,76,77,67,94,92,78,84,47,31,72,50,71,80,97,78,32,5,2,78,45,47,29,71,24,29,41,57,45,49,60,69,45,84,74,50,71
p00299,Model accuracy,Female,1992,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,40,40,40,20,30,30,10,40,30,70,20,50,40,30,50,40,70,30,40,80,70,50,30,20,4,1,30,20,50,10,20,10,10,60,10,20,20,30,30,10,30,50,30,30
p00300,Portrait Prof. Cherry,Male,1977,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,50,30,30,40,20,40,30,0,40,60,30,40,20,20,90,30,70,20,10,0,0,20,40,10,1,2,0,10,50,0,10,50,10,10,10,10,20,10,10,10,70,20,50,40
p00301,Interview Prof. Sebille,Female,1971,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,60,69,7,16,8,10,96,51,13,3,22,60,58,55,38,0,38,14,57,73,58,74,30,15,1,2,29,14,10,45,31,31,14,34,1,16,18,82,6,22,90,49,61,53
p00302,Funding,Male,1950,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,43,63,56,90,85,63,14,21,11,20,91,84,8,59,74,12,43,46,24,20,37,27,59,23,0,1,62,8,31,10,17,12,20,36,19,12,8,19,12,36,14,10,11,12
p00303,Corporate reliance,Female,1969,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,20,75,45,55,75,75,60,55,30,75,90,75,15,10,75,25,75,10,20,55,70,35,50,10,2,2,10,20,20,15,65,25,20,10,15,45,10,10,25,15,10,15,20,35
p00304,Model accuracy,Female,1965,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Democrat,75,75,100,50,75,75,100,75,50,50,100,50,25,50,75,50,75,75,50,75,25,25,75,25,7,1,75,100,100,50,50,50,25,50,25,50,75,75,75,50,75,75,75,75
p00305,Scientist community helpers,Female,1960,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,50,70,20,50,50,40,40,50,60,30,60,60,40,40,30,20,30,20,30,60,30,40,20,50,5,1,50,20,10,30,40,20,10,10,10,20,20,20,20,10,40,30,50,30
p00306,Peer-review,Female,1947,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,30,45,5,10,20,20,30,50,40,20,25,50,40,55,45,25,30,25,30,30,25,25,45,50,4,2,40,25,5,25,40,35,0,20,10,35,35,30,20,35,15,30,40,30
p00307,Former skeptics,Male,2003,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,40,70,60,40,30,35,25,75,25,25,50,25,70,25,0,10,100,35,5,5,35,35,35,35,2,1,10,30,35,55,15,45,30,45,55,50,35,50,10,30,25,10,20,35
p00308,Extreme weather predictions,Male,1984,White / Caucasian,Less than high school,"$56,000 to $99,999",Democrat,84,72,38,72,29,65,51,78,83,27,70,44,98,87,40,2,43,87,50,83,37,89,53,62,7,2,89,88,58,82,71,67,76,63,66,59,72,74,88,65,18,53,71,62
p00309,Interview Prof. Maraun,Female,1997,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,90,55,85,90,80,80,15,70,45,30,35,40,85,55,55,35,65,80,85,55,10,90,85,20,10,2,75,20,50,40,40,40,65,35,55,60,45,20,75,20,50,30,25,25
p00310,Corporate reliance,Female,1946,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,5,10,15,15,5,5,20,10,25,0,5,10,15,15,20,75,60,5,40,90,70,25,0,5,4,2,85,20,40,20,40,70,30,20,15,10,90,50,45,45,30,35,40,30
p00311,Oil industry misinformation,Male,1997,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,50,30,20,70,30,30,20,60,50,50,30,50,90,20,50,20,50,30,70,60,80,80,40,50,0,2,50,60,80,90,50,20,40,50,20,50,100,60,80,70,60,80,60,60
p00312,Corporate reliance,Male,1993,Black / African American,Bachelor's degree,"$56,000 to $99,999",Democrat,50,90,80,70,80,80,80,80,80,90,60,90,80,80,90,90,90,60,80,80,70,90,80,40,10,1,80,90,40,80,90,80,90,80,80,90,90,80,80,80,90,80,80,80
p00313,Funding,Female,1962,White / Caucasian,Less than high school,"Less than $30,000",Independent,50,55,50,30,50,40,40,65,45,65,30,70,45,50,30,60,25,55,45,10,50,45,45,35,2,2,70,45,40,35,35,35,70,15,15,40,10,50,55,65,45,35,70,55
p00314,Scientist community helpers,Male,1990,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,68,83,69,97,92,94,71,86,99,93,89,67,100,91,94,90,93,80,82,81,97,91,82,14,3,2,81,92,97,89,90,80,99,87,93,66,87,84,67,69,94,74,86,52
p00315,Measurement & modeling (2),Male,1966,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,30,60,85,90,50,75,70,50,85,70,85,45,50,40,50,55,80,40,30,45,55,85,80,10,4,2,10,25,45,80,15,25,15,40,40,80,10,45,70,35,35,40,15,85
p00316,Oil industry misinformation,Male,1985,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,95,100,90,70,80,85,95,65,100,95,85,60,90,90,55,85,95,50,35,65,70,55,95,5,0,1,60,50,50,80,40,85,25,10,40,10,80,80,45,70,25,80,70,80
p00317,Scientist community helpers,Male,1997,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,50,40,80,60,90,80,60,80,60,30,40,60,60,70,60,60,50,50,70,30,60,20,60,20,0,2,40,50,30,40,30,60,10,70,20,70,50,30,50,70,70,50,70,50
p00318,Consensus,Male,1966,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Independent,95,90,70,70,55,65,45,55,65,30,100,75,50,20,70,65,95,70,10,75,55,40,50,10,0,2,85,100,65,70,5,30,20,5,15,5,65,45,60,80,95,50,30,60
p00319,Corporate reliance,Female,1980,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Democrat,95,50,85,90,85,95,85,70,70,80,85,5,40,90,80,40,85,85,85,100,80,45,45,15,7,1,60,70,90,100,30,80,50,50,90,35,90,85,90,45,80,90,85,90
p00320,Peer-review,Male,1986,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,15,0,20,35,0,90,0,55,10,5,5,10,15,25,0,0,25,10,5,45,5,15,40,65,0,2,0,0,30,20,30,0,5,55,0,20,45,20,25,80,50,0,10,60
p00321,Peer-review,Female,1960,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,62,74,41,38,78,70,80,82,30,94,59,69,94,68,35,90,97,42,99,43,65,68,41,7,2,2,79,18,42,98,2,0,20,5,31,10,57,70,55,63,65,47,39,85
p00322,Peer-review,Female,1985,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,95,85,75,90,60,75,95,80,100,100,100,75,95,60,70,90,70,50,85,65,100,85,95,5,8,2,70,80,60,55,0,60,55,45,25,25,95,80,15,75,75,50,90,85
p00323,Funding,Female,1979,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Republican,95,80,65,75,75,85,90,65,65,95,80,20,85,95,95,75,50,20,85,60,75,75,65,25,1,2,70,45,5,50,80,55,65,30,25,20,70,75,70,55,40,0,10,55
p00324,Consensus,Female,1985,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,85,70,80,75,45,80,90,70,85,80,75,85,65,90,65,85,70,90,85,85,90,85,80,35,3,1,90,90,65,85,85,15,40,70,65,40,85,55,85,90,90,80,90,75
p00325,Interview Prof. Sebille,Female,1994,Black / African American,Some college or Associate's degree,"Less than $30,000",Republican,95,95,55,65,65,75,55,60,95,90,80,95,75,55,95,65,50,80,60,45,85,60,80,5,2,2,40,55,70,85,85,10,95,20,100,55,90,65,70,70,70,50,60,50
p00326,control,Male,1992,Other,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,42,78,48,85,76,60,17,23,41,100,50,44,90,12,84,99,100,19,94,100,63,74,48,14,3,1,99,78,92,100,45,69,46,47,53,97,100,100,86,97,86,100,87,80
p00327,Corporate reliance,Female,1983,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,60,50,80,70,90,80,90,50,70,80,70,60,90,60,50,60,50,30,60,80,0,50,90,50,5,2,70,10,30,30,80,70,60,60,30,20,60,10,10,40,70,10,0,50
p00328,Corporate reliance,Female,1969,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,95,75,60,70,70,95,95,65,95,80,70,55,20,50,100,95,30,25,35,0,60,0,95,10,1,2,40,10,15,35,65,0,25,15,0,25,40,0,15,55,35,30,20,5
p00329,Consensus,Female,1995,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,30,30,50,20,20,40,50,70,30,60,50,60,30,60,30,40,20,30,60,40,40,50,30,60,0,2,30,20,30,10,30,30,50,30,10,40,60,20,30,30,50,50,40,50
p00330,Consensus,Male,1961,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,20,70,10,40,30,30,50,30,30,60,70,40,30,20,40,60,70,30,80,20,20,40,50,20,1,2,20,20,10,20,40,20,20,30,40,50,20,20,20,40,60,20,30,10
p00331,control,Female,2004,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,10,0,20,40,40,40,30,50,40,50,30,40,30,40,40,30,70,40,20,60,20,30,40,60,1,2,60,30,60,50,50,40,30,60,50,50,30,60,30,50,30,50,20,60
p00332,Scientist community helpers,Male,1994,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,70,100,90,100,40,90,100,90,90,60,80,60,90,90,100,80,80,50,100,80,90,80,90,30,1,2,90,60,80,70,40,80,70,80,90,90,70,70,80,60,90,50,80,70
p00333,Funding,Male,1997,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Democrat,90,40,10,80,80,60,80,90,80,80,80,80,90,90,80,80,80,20,80,80,60,90,80,30,3,1,50,90,70,60,90,60,20,30,90,70,90,80,90,80,80,90,90,80
p00334,Funding,Female,2000,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Independent,50,70,50,40,90,0,50,70,50,90,80,70,90,60,90,20,80,70,60,90,70,100,70,50,7,1,90,90,100,80,40,100,0,60,40,60,90,100,100,90,90,100,100,100
p00335,Oil industry misinformation,Female,1966,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,85,20,70,65,70,90,80,80,65,65,90,90,90,85,90,65,65,80,90,90,80,45,80,15,4,2,75,95,85,70,55,65,85,80,45,75,55,60,65,45,95,80,70,85
p00336,Extreme weather predictions,Male,1966,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,0,50,25,25,0,50,75,50,25,25,0,0,75,25,25,50,50,50,25,50,25,50,0,50,3,1,25,75,25,50,25,25,25,25,25,75,50,25,50,25,50,0,25,25
p00337,Funding,Male,1946,Other,Bachelor's degree,"$30,000 to $55,999",Republican,60,70,70,70,80,70,20,60,60,70,50,80,80,50,40,60,60,80,20,40,20,20,30,20,3,2,10,10,50,10,60,10,50,0,10,10,0,50,50,40,20,20,20,20
p00338,Corporate reliance,Male,1979,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,90,60,80,70,80,90,90,40,90,50,70,30,80,40,80,30,40,30,40,60,30,40,80,40,4,2,40,10,60,40,60,40,50,40,70,30,40,40,30,40,30,30,40,70
p00339,Measurement & modeling (1),Female,1963,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,40,20,0,10,10,10,30,60,20,10,10,30,10,30,40,0,20,0,20,60,40,40,0,20,6,2,20,50,20,50,40,50,0,30,50,40,50,60,30,40,40,40,40,50
p00340,control,Male,1992,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,60,70,35,65,5,55,50,15,10,25,40,50,35,20,35,30,40,40,35,5,25,30,75,55,0,2,15,5,20,25,0,55,25,15,45,30,30,40,0,20,0,20,45,30
p00341,Interview Prof. Maraun,Female,1980,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,23,60,13,78,37,39,27,29,32,89,46,98,70,79,46,24,96,35,99,77,89,24,17,18,2,2,86,38,32,79,45,47,5,21,8,74,80,58,81,83,87,77,80,61
p00342,Former skeptics,Male,1962,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,30,22,58,16,29,17,43,37,37,56,92,19,28,69,38,25,41,55,15,38,25,25,45,18,3,2,9,8,18,21,24,36,8,38,22,55,37,12,26,40,21,19,26,24
p00343,Measurement & modeling (1),Male,1991,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,73,100,73,100,68,100,99,86,100,90,86,100,72,99,52,71,91,77,79,100,83,87,99,43,10,1,100,100,87,98,100,100,91,100,90,95,65,89,100,100,94,90,100,71
p00344,Former skeptics,Female,1969,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,30,30,40,45,15,40,45,50,50,15,55,55,35,40,35,30,35,35,25,55,55,35,30,25,0,2,45,25,20,15,10,15,60,35,45,40,30,25,70,35,45,25,55,40
p00345,Corporate reliance,Female,1965,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,95,70,80,95,90,100,100,95,95,80,80,85,80,75,55,95,75,80,85,65,70,50,80,5,5,2,70,80,65,80,25,75,65,75,35,80,85,85,65,95,90,95,40,90
p00346,Social justice,Male,1977,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,30,20,20,50,45,60,55,35,45,25,25,30,15,55,50,10,35,10,40,10,50,55,15,75,4,1,35,70,75,60,20,15,25,10,15,15,55,20,35,40,35,85,85,30
p00347,Model accuracy,Male,1997,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,90,100,100,100,70,90,90,90,90,90,90,40,90,40,100,90,80,50,100,90,60,70,90,20,3,2,90,80,80,90,20,60,60,80,100,20,100,90,90,90,80,80,90,100
p00348,control,Male,1963,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,45,87,27,76,56,66,51,48,44,69,46,37,48,45,35,54,71,25,45,70,56,63,63,37,4,2,61,84,90,71,92,68,58,67,68,58,53,49,43,67,32,73,75,64
p00349,Oil industry misinformation,Male,1984,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,60,20,80,50,20,30,80,70,60,70,20,100,10,90,0,90,10,90,50,40,80,30,40,100,2,2,80,0,60,50,60,30,60,70,10,90,80,0,20,30,20,20,0,0
p00350,control,Male,1983,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,60,85,85,85,60,60,70,75,70,65,70,35,70,30,10,25,90,75,55,10,40,45,75,10,0,2,75,50,40,45,40,35,20,35,50,30,45,60,60,40,85,75,15,10
p00351,control,Female,1988,Other,Bachelor's degree,"$56,000 to $99,999",Republican,75,45,60,70,45,50,70,40,60,40,65,65,25,40,30,65,25,90,60,55,20,20,25,50,0,2,15,30,60,5,0,75,40,55,40,45,60,55,95,25,60,80,35,35
p00352,Interview Prof. Maraun,Male,1973,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,99,66,29,68,62,47,100,78,100,63,77,66,100,67,66,68,57,84,85,83,73,42,43,0,2,2,92,74,77,63,38,57,28,27,77,14,100,75,87,100,51,98,78,68
p00353,Portrait Prof. Cherry,Female,1979,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,90,30,30,70,60,70,100,90,90,100,60,80,80,20,30,30,70,40,80,90,90,70,90,20,2,2,100,80,100,80,40,80,40,30,30,80,60,100,100,100,90,90,60,90
p00354,Model accuracy,Male,1963,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,100,75,90,85,95,90,95,90,90,60,80,90,85,80,65,95,75,25,65,45,95,75,70,25,3,2,75,70,65,65,20,95,35,35,20,5,65,70,40,90,55,80,35,70
p00355,Corporate reliance,Male,1984,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,80,90,90,70,90,90,90,80,80,40,90,80,80,30,70,30,70,80,70,50,40,30,90,50,1,2,50,50,10,50,20,10,10,20,20,10,70,70,30,40,90,20,30,50
p00356,Corporate reliance,Female,1963,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,70,80,10,30,50,20,20,80,100,80,30,0,20,70,70,20,60,60,70,60,60,50,70,80,1,2,100,0,100,40,70,0,0,0,0,40,100,50,20,100,40,30,30,50
p00357,Interview Prof. Sebille,Female,1973,Black / African American,Bachelor's degree,"$168,000 or more",Democrat,90,80,85,95,85,70,85,80,85,95,70,100,100,75,95,100,100,95,80,95,85,90,90,30,10,2,90,90,80,95,95,85,100,95,80,95,80,100,90,85,90,85,95,90
p00358,Interview Prof. Sebille,Female,1955,Asian / Asian American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,75,100,100,100,100,75,100,75,75,75,75,75,75,75,75,75,75,75,100,50,100,75,100,0,6,1,75,75,100,75,50,50,75,75,75,100,75,75,50,75,75,50,75,75
p00360,Oil industry misinformation,Female,1984,Black / African American,Less than high school,"Less than $30,000",Democrat,60,50,30,35,25,40,30,50,55,60,30,85,60,55,40,35,75,70,15,55,35,40,55,10,2,2,60,55,85,90,25,20,20,75,20,20,40,65,25,15,25,50,60,55
p00361,Peer-review,Female,1985,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,45,55,65,90,55,80,55,65,60,60,75,65,80,80,35,55,45,75,60,55,80,85,80,25,6,2,50,60,65,50,55,85,85,75,70,60,40,25,85,45,55,70,30,30
p00362,control,Female,1981,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,20,30,60,0,10,20,10,60,60,30,40,20,30,10,10,20,10,30,70,40,80,50,10,80,3,2,50,30,20,50,50,60,60,60,80,30,20,50,30,60,30,60,50,80
p00363,Former skeptics,Male,1976,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Republican,5,100,70,65,85,70,30,5,5,85,90,60,65,70,70,45,60,50,5,35,40,95,95,35,6,2,80,10,55,0,80,45,15,20,60,55,20,80,55,50,35,20,15,40
p00364,Social justice,Female,1946,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,28,32,23,30,7,21,30,11,78,34,9,36,28,37,46,36,65,30,3,19,36,63,9,48,0,2,21,73,52,0,21,10,13,7,19,2,8,28,29,28,46,23,71,25
p00365,Scientist community helpers,Female,1980,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,100,60,70,50,80,70,70,80,80,90,80,100,100,70,80,70,50,70,70,70,40,70,80,50,4,2,60,100,80,90,70,50,20,60,60,50,50,70,50,80,70,50,50,80
p00366,Measurement & modeling (1),Female,1985,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,20,50,45,45,55,40,50,50,65,20,50,30,55,30,80,60,50,40,40,60,35,65,60,15,0,2,30,0,0,0,0,75,55,55,65,0,25,40,60,45,50,50,75,40
p00367,Oil industry misinformation,Female,1974,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,90,80,80,90,90,70,90,70,90,60,90,90,100,40,0,100,20,60,0,20,60,30,100,60,2,2,40,20,20,30,10,30,0,50,60,40,40,40,20,50,30,100,60,80
p00368,Measurement & modeling (1),Female,1990,White / Caucasian,Less than high school,"Less than $30,000",Republican,65,75,50,80,70,25,75,60,60,55,50,90,50,80,60,40,40,10,25,20,75,30,35,40,2,2,20,15,50,20,40,25,85,25,35,10,50,70,10,65,70,25,70,50
p00369,control,Female,1968,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,45,40,25,30,30,40,30,70,25,15,15,20,40,45,40,65,45,60,60,35,25,45,25,30,0,1,60,60,35,20,10,10,55,65,50,40,85,90,20,65,45,80,40,40
p00370,Extreme weather predictions,Male,1989,Other,Some college or Associate's degree,"$100,000 to $167,999",Democrat,85,70,90,75,70,80,85,70,85,85,75,75,80,90,55,60,90,45,80,15,80,50,45,10,3,2,85,45,75,60,45,90,90,85,70,65,80,75,30,60,55,50,80,80
p00371,Oil industry misinformation,Male,1973,Other,High school diploma / GED,"$56,000 to $99,999",Independent,55,45,55,75,55,100,60,20,45,55,55,55,80,45,85,80,55,80,50,60,75,60,90,50,3,2,55,40,70,70,55,0,25,40,10,85,35,80,20,50,75,5,45,70
p00372,Consensus,Female,1966,Other,Some college or Associate's degree,"$56,000 to $99,999",Democrat,38,76,86,40,82,90,59,84,80,63,39,51,83,81,68,54,61,40,43,52,84,83,49,11,1,2,80,77,81,87,59,46,69,41,88,27,91,52,83,64,46,91,66,91
p00373,Measurement & modeling (1),Female,1962,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,55,50,45,40,20,30,30,75,65,60,55,35,50,50,60,20,35,30,55,65,50,45,15,20,1,2,55,30,50,35,50,30,55,30,35,45,60,65,35,45,35,75,40,60
p00374,Portrait Prof. Cherry,Male,1997,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,80,75,30,60,60,30,95,45,30,70,15,40,65,20,20,20,80,0,80,35,80,90,45,45,4,1,10,60,80,70,70,45,25,80,40,35,45,80,40,70,45,65,40,20
p00375,Model accuracy,Male,2002,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,55,30,40,25,40,30,45,50,30,30,25,60,20,45,30,15,35,60,35,90,30,40,35,10,0,1,55,10,50,20,15,40,45,55,30,20,40,40,15,30,80,25,25,15
p00376,Peer-review,Male,1957,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,80,100,70,90,100,90,90,90,50,90,70,80,100,40,100,40,80,90,90,90,90,50,100,50,3,1,60,70,90,40,60,40,80,10,60,90,100,80,90,40,90,90,90,90
p00377,Model accuracy,Male,2001,Other,Bachelor's degree,"$100,000 to $167,999",Republican,45,61,92,55,95,55,47,37,47,59,53,40,42,6,37,38,45,32,51,59,78,44,62,23,6,1,47,36,28,21,65,70,62,75,87,98,99,74,59,49,51,32,53,48
p00378,control,Male,1949,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,35,35,65,50,85,40,10,55,35,30,50,85,75,40,35,55,25,20,10,25,5,15,20,20,0,2,20,25,15,15,0,40,35,30,10,0,0,55,15,35,35,10,35,35
p00379,Measurement & modeling (2),Female,1973,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,80,50,50,40,70,80,60,80,40,10,100,90,70,90,100,10,0,50,100,90,50,100,90,0,4,1,90,50,100,60,40,60,80,80,40,50,100,100,50,80,70,90,100,100
p00380,Interview Prof. Sebille,Female,1984,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,100,70,40,90,70,45,100,90,100,95,45,90,100,85,100,85,55,90,40,60,45,50,65,0,5,2,20,5,25,55,20,60,100,100,45,50,75,30,15,50,20,50,65,50
p00381,Model accuracy,Female,1969,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,40,80,60,40,30,30,70,40,90,80,30,90,40,40,60,70,30,90,60,90,50,30,20,10,1,2,70,50,60,60,80,90,0,10,70,70,50,50,50,40,60,90,80,90
p00382,Interview Prof. Maraun,Female,1978,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Independent,10,50,60,50,50,60,50,50,50,10,30,60,40,60,50,70,50,60,60,40,10,80,60,30,6,2,40,90,80,70,70,40,20,60,20,30,60,70,80,90,50,80,70,90
p00383,Peer-review,Male,1970,Asian / Asian American,Bachelor's degree,"$30,000 to $55,999",Independent,78,38,29,59,34,29,30,43,18,37,38,14,78,50,12,56,23,46,27,37,27,29,53,31,0,2,16,8,33,49,22,80,60,17,22,38,97,31,50,34,40,31,19,7
p00384,Peer-review,Female,1965,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,25,25,20,10,20,40,25,55,75,55,30,15,30,25,40,15,30,50,60,45,40,90,25,10,2,2,15,10,75,15,25,25,20,35,10,45,55,30,15,20,15,30,35,35
p00385,Former skeptics,Male,1958,Hispanic / Latino,Doctorate degree / Ph.D.,"Less than $30,000",Democrat,100,50,100,50,75,50,75,75,75,75,75,50,75,75,75,75,50,75,75,100,75,75,75,75,6,2,75,75,100,75,75,75,100,75,100,75,75,75,75,100,100,75,75,100
