profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00282,Measurement & modeling (2),Male,2001,Black / African American,Bachelor's degree,"$100,000 to $167,999",Independent,90,80,80,90,80,90,80,90,90,80,100,90,0,50,80,60,100,100,90,90,90,100,90,20,2,1,100,100,90,90,20,40,30,30,90,100,90,60,100,90,90,60,90,90
p00283,control,Male,1999,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,75,75,75,50,50,75,75,50,75,100,75,50,50,50,75,50,50,0,75,50,50,50,75,25,2,2,50,50,50,75,0,25,0,0,50,25,50,25,25,75,75,25,50,75
p00284,Corporate reliance,Female,2003,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,50,65,70,70,35,70,60,65,55,45,10,55,35,40,35,65,65,55,70,55,70,65,50,15,5,1,20,75,45,65,60,75,40,60,65,10,45,40,75,70,60,25,65,50
p00285,Measurement & modeling (2),Male,1966,Hispanic / Latino,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,65,42,57,88,67,95,64,28,49,74,78,78,23,48,83,76,81,75,77,84,72,77,72,13,8,2,61,97,91,71,33,40,30,78,97,66,94,62,97,84,88,13,99,66
p00286,Interview Prof. Maraun,Male,1951,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,90,100,100,80,100,90,100,100,100,70,90,80,10,30,70,90,70,50,60,0,10,40,100,80,4,2,10,90,10,0,70,70,20,0,50,0,0,10,70,10,0,0,0,60
p00287,Consensus,Female,1992,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,50,50,25,75,75,75,75,75,75,50,50,50,25,100,75,75,100,50,100,75,100,75,100,75,7,2,75,75,75,100,75,75,50,75,75,75,75,75,75,75,75,75,75,75
p00288,Scientist community helpers,Female,1996,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,30,25,15,40,25,25,30,25,25,55,40,40,30,40,55,40,25,20,25,50,50,65,30,30,5,2,30,10,35,30,65,70,30,40,35,45,35,20,45,70,50,25,15,25
p00289,Portrait Prof. Cherry,Female,1962,Other,Master's degree / Professional degree,"$100,000 to $167,999",Republican,60,75,50,80,55,70,75,80,45,100,15,70,0,20,65,80,60,50,80,80,50,30,30,0,2,2,50,30,30,15,0,60,10,10,100,5,55,5,30,25,30,0,5,10
p00290,High public trust,Male,1957,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,60,70,60,70,60,50,50,70,40,50,30,70,70,40,70,40,70,60,70,10,90,60,90,30,4,1,50,30,30,40,30,70,40,30,20,10,30,20,50,50,70,10,30,80
p00291,Consensus,Male,1977,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,75,90,100,100,95,35,95,85,80,100,15,65,100,10,25,55,90,60,60,0,95,25,100,100,1,2,0,0,0,45,0,0,55,35,35,0,65,50,30,55,60,5,75,35
p00292,Consensus,Male,1987,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,60,55,50,55,85,25,55,30,50,55,55,20,85,20,75,40,35,85,45,45,45,70,30,75,0,1,10,15,55,25,15,25,40,50,25,10,35,15,40,60,40,35,65,90
p00293,High public trust,Female,1999,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Republican,50,40,30,40,50,60,20,50,30,30,30,20,70,20,20,10,30,50,60,50,30,40,30,60,0,2,30,70,20,20,20,20,20,40,30,60,50,20,30,30,50,30,30,50
p00294,control,Male,1969,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,19,9,13,40,18,14,22,32,12,37,0,6,61,68,35,10,4,57,58,34,4,39,64,90,1,2,9,15,12,18,10,24,13,2,17,9,3,53,22,33,89,6,38,20
p00295,Measurement & modeling (2),Female,1955,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,30,45,50,50,60,75,85,50,20,20,45,55,45,10,90,45,30,35,35,40,55,50,55,45,4,1,60,40,25,20,65,45,30,20,35,10,10,50,35,55,85,40,25,35
p00296,Model accuracy,Male,1959,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,35,25,20,15,50,60,15,30,45,80,0,50,100,0,45,25,5,40,25,5,55,5,15,85,0,2,40,80,5,0,5,25,55,5,10,60,15,5,80,15,25,30,15,50
p00297,control,Female,2007,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,80,45,75,75,45,70,50,35,55,50,65,35,15,65,85,60,50,50,80,80,85,15,75,40,5,1,70,90,30,75,50,45,5,15,60,50,70,15,60,85,85,30,10,65
p00298,Portrait Prof. Cherry,Female,1982,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,60,90,65,40,25,60,60,70,45,60,55,30,15,20,75,50,75,10,50,50,65,50,75,55,6,1,35,45,45,50,35,45,20,65,55,10,60,55,70,75,65,50,50,45
p00299,Oil industry misinformation,Female,1992,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,79,56,18,6,0,6,26,0,78,0,36,9,27,68,41,0,61,9,5,46,10,3,21,82,5,1,0,0,0,1,0,13,22,26,30,50,14,23,28,3,0,7,13,4
p00300,Oil industry misinformation,Male,1977,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,90,70,20,20,0,50,40,60,40,0,0,40,10,0,20,10,0,30,60,0,20,20,0,60,1,2,0,10,10,10,0,10,10,20,0,10,0,20,20,40,50,30,30,40
p00301,Interview Prof. Sebille,Female,1971,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,0,50,25,21,10,11,7,4,0,13,24,0,96,3,11,6,7,4,37,6,4,28,38,100,2,2,36,9,38,0,1,19,6,0,0,62,1,9,7,18,43,12,61,4
p00302,Former skeptics,Male,1950,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,50,30,50,50,30,50,30,30,40,50,50,40,70,30,40,30,30,60,50,40,20,30,30,70,1,2,30,40,30,30,30,60,50,20,20,20,20,20,30,10,40,20,30,40
p00303,control,Female,1969,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,0,45,50,25,80,0,35,5,0,0,0,40,20,10,15,25,0,5,45,65,30,70,70,80,1,2,70,25,0,10,0,25,40,5,25,15,5,25,25,0,0,30,45,65
p00304,Measurement & modeling (1),Female,1965,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Democrat,90,80,90,80,60,60,80,60,70,80,90,70,100,70,100,70,60,90,60,70,80,90,70,40,6,2,100,100,90,80,80,90,90,90,60,90,70,60,90,60,80,50,90,70
p00305,High public trust,Female,1960,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,25,50,40,10,45,40,10,30,25,15,60,25,55,20,60,20,25,50,45,10,45,35,40,65,3,2,65,25,40,25,10,30,20,10,45,20,50,20,50,30,75,20,10,60
p00306,Interview Prof. Sebille,Female,1947,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,35,15,25,25,20,25,15,20,20,25,15,20,40,10,15,20,25,10,20,20,50,40,80,45,3,2,30,15,25,20,20,15,15,10,15,10,10,20,15,10,10,10,20,45
p00307,control,Male,2003,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,50,60,60,30,80,60,70,70,40,60,60,60,80,50,10,80,50,80,60,30,50,40,70,30,4,2,60,50,60,70,40,70,40,30,30,20,70,50,70,20,60,60,70,60
p00308,Oil industry misinformation,Male,1984,White / Caucasian,Less than high school,"$56,000 to $99,999",Democrat,86,73,62,80,65,45,30,73,69,68,77,55,70,61,68,75,86,10,94,98,85,66,99,12,5,2,91,87,25,76,78,79,84,76,96,70,63,74,93,90,90,78,88,89
p00309,Former skeptics,Female,1997,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,100,89,100,97,87,100,86,100,98,90,91,82,5,56,67,63,64,57,77,100,70,90,100,0,9,2,93,100,99,93,100,82,69,100,98,43,91,89,100,100,100,66,98,100
p00310,Social justice,Female,1946,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,90,20,70,70,85,70,40,55,50,45,40,60,10,50,85,45,70,60,80,65,90,90,45,65,0,2,75,70,70,60,40,40,10,20,35,15,85,25,60,75,50,60,90,90
p00311,Scientist community helpers,Male,1997,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,80,65,75,60,70,30,50,90,75,65,60,60,20,60,60,30,60,75,50,35,60,65,50,30,8,2,85,55,80,50,80,70,40,50,75,60,60,60,65,65,70,35,65,65
p00312,control,Male,1993,Black / African American,Bachelor's degree,"$56,000 to $99,999",Democrat,75,30,60,65,70,60,65,70,65,75,80,70,10,65,85,90,60,65,70,55,70,75,85,55,4,2,65,90,45,25,70,75,70,35,65,70,90,90,45,75,45,75,75,85
p00313,control,Female,1962,White / Caucasian,Less than high school,"Less than $30,000",Independent,55,35,65,35,90,40,45,5,35,60,75,55,55,90,75,20,40,50,75,45,85,60,20,80,4,2,35,75,60,50,55,50,20,60,60,10,85,40,75,75,100,30,75,75
p00314,Corporate reliance,Male,1990,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,100,80,90,100,80,60,90,20,90,90,90,0,80,100,90,90,100,80,70,90,90,90,0,9,2,90,90,90,90,100,50,0,20,30,70,60,80,90,70,100,100,70,90
p00315,Interview Prof. Sebille,Male,1966,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,50,65,60,55,60,45,70,40,75,30,65,55,60,25,45,40,25,40,40,50,55,55,45,40,1,2,35,15,20,35,10,10,45,25,75,25,15,10,20,25,25,10,15,75
p00316,Social justice,Male,1985,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,60,85,65,50,80,45,90,65,65,60,40,55,15,45,95,95,75,60,40,80,80,100,100,25,0,2,100,70,55,40,35,40,30,45,80,5,85,5,60,65,90,85,65,90
p00317,Interview Prof. Sebille,Male,1997,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,90,95,65,80,35,95,100,30,75,40,95,100,30,85,100,100,100,60,100,55,80,100,100,5,5,2,100,80,90,100,45,45,15,5,100,100,100,45,100,100,85,100,90,95
p00318,Oil industry misinformation,Male,1966,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Independent,80,20,10,20,20,0,10,20,90,10,40,10,20,10,0,10,20,40,60,80,50,80,10,10,0,2,60,40,70,30,40,40,20,50,40,0,40,50,70,80,90,40,40,80
p00319,Oil industry misinformation,Female,1980,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Democrat,100,90,100,60,100,70,100,80,40,90,90,60,0,90,90,100,100,90,70,100,90,90,60,10,4,2,90,100,30,100,30,70,30,10,70,40,100,50,100,100,100,80,100,100
p00320,Former skeptics,Male,1986,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,10,60,60,30,40,40,60,20,30,20,70,30,80,20,10,10,10,30,20,30,30,10,20,70,1,2,50,20,10,20,10,50,30,20,40,10,20,10,10,10,10,30,20,10
p00321,High public trust,Female,1960,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,50,30,50,10,10,20,0,0,10,10,10,10,20,0,70,10,60,90,100,60,90,60,80,90,1,2,80,100,100,60,20,0,60,90,20,10,40,20,80,100,70,20,100,80
p00322,Model accuracy,Female,1985,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,75,100,75,75,75,75,75,75,75,75,75,100,25,25,75,50,50,50,75,75,75,75,75,25,8,2,100,75,75,75,75,50,75,50,75,75,100,75,75,75,75,25,75,75
p00323,Portrait Prof. Cherry,Female,1979,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Republican,80,90,90,85,100,90,85,90,85,90,90,90,85,10,90,95,40,80,20,45,40,80,50,10,9,2,75,10,50,55,20,45,45,55,50,10,25,25,55,50,85,20,45,95
p00324,Corporate reliance,Female,1985,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,100,90,100,90,60,80,20,100,100,100,30,90,0,90,40,70,100,80,100,90,100,90,100,20,10,2,70,90,100,100,90,90,30,100,90,100,100,100,90,100,100,40,100,80
p00325,Corporate reliance,Female,1994,Black / African American,Some college or Associate's degree,"Less than $30,000",Republican,60,70,20,30,50,20,40,20,20,20,40,70,40,40,50,40,20,70,70,80,70,70,10,90,1,2,40,70,70,60,40,70,40,40,70,40,60,30,40,60,70,10,30,70
p00326,High public trust,Male,1992,Other,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,90,40,55,75,75,65,80,80,85,85,80,85,70,60,65,70,70,85,60,85,70,65,75,45,7,2,70,80,75,70,65,70,30,50,65,15,70,35,90,85,80,65,25,85
p00327,Interview Prof. Sebille,Female,1983,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,60,80,70,50,90,80,90,70,100,90,100,50,30,40,90,30,10,100,80,80,90,40,70,10,0,1,90,60,30,10,70,40,40,40,70,90,30,90,100,90,60,60,40,90
p00328,Measurement & modeling (2),Female,1969,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,30,20,10,30,60,40,0,30,10,30,10,0,70,30,80,10,40,10,10,0,20,70,80,60,4,2,0,10,0,10,10,10,0,20,30,10,10,10,0,0,20,0,20,30
p00329,Former skeptics,Female,1995,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,40,30,10,20,10,10,10,10,10,10,10,20,80,10,10,0,20,10,10,10,20,10,10,90,1,2,20,0,40,30,40,40,10,0,20,0,30,20,20,50,0,50,20,10
p00330,Portrait Prof. Cherry,Male,1961,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,45,45,55,65,35,40,45,55,10,30,25,45,35,55,25,15,25,10,20,70,35,25,40,20,8,2,15,10,20,15,20,35,25,25,70,15,15,25,10,35,45,10,10,20
p00331,Measurement & modeling (2),Female,2004,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,40,40,30,40,30,70,30,40,30,10,40,20,60,30,20,20,60,40,60,10,80,40,30,70,2,2,20,30,30,20,10,40,30,40,20,20,40,20,40,30,50,20,30,50
p00332,Extreme weather predictions,Male,1994,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,91,69,55,45,52,55,68,83,50,53,48,55,13,53,68,39,70,15,84,54,79,87,85,29,0,2,92,81,77,89,80,51,48,54,51,61,78,91,76,83,47,45,83,85
p00333,Oil industry misinformation,Male,1997,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Democrat,80,100,50,70,90,90,90,90,90,100,60,80,20,70,100,80,60,70,100,90,100,60,90,10,0,2,50,70,70,90,20,0,0,0,80,50,60,50,100,80,90,70,90,100
p00334,Social justice,Female,2000,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Independent,50,70,70,60,50,40,90,50,40,60,60,50,20,0,70,70,10,20,100,60,80,100,30,50,8,2,90,60,90,60,30,60,60,20,20,20,80,60,90,100,70,0,80,60
p00335,Extreme weather predictions,Female,1966,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,60,75,80,80,60,85,75,70,90,75,85,85,15,80,85,95,50,20,100,95,85,85,65,15,6,2,100,60,95,85,80,70,25,50,80,80,80,55,45,85,90,75,90,70
p00336,Portrait Prof. Cherry,Male,1966,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,75,65,80,95,75,80,80,100,45,90,20,70,10,45,100,70,95,65,90,100,65,80,60,10,2,2,100,80,100,70,10,0,35,60,50,10,70,0,45,80,90,0,70,85
p00337,Peer-review,Male,1946,Other,Bachelor's degree,"$30,000 to $55,999",Republican,75,50,60,45,35,30,20,55,65,55,75,20,45,10,60,55,35,10,45,45,55,30,55,50,0,2,10,70,20,55,10,15,15,15,20,15,15,50,30,20,55,15,20,10
p00338,Funding,Male,1979,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,100,50,100,50,50,25,50,50,25,50,50,50,100,50,100,100,100,25,50,50,75,100,100,0,1,2,100,100,50,25,0,25,25,0,0,0,50,0,50,100,50,0,50,50
p00339,Corporate reliance,Female,1963,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,45,35,45,70,55,75,50,60,70,25,50,20,10,30,35,50,85,30,45,45,50,70,75,25,0,2,85,80,50,55,10,60,15,90,10,45,50,40,55,70,70,50,85,35
p00340,Portrait Prof. Cherry,Male,1992,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,10,50,70,60,50,50,40,40,40,50,40,80,50,50,60,0,10,30,30,10,60,80,60,30,7,2,50,20,20,0,0,50,70,70,40,40,30,20,10,50,40,0,40,50
p00341,Measurement & modeling (2),Female,1980,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,65,75,75,65,65,70,75,70,60,65,80,45,75,70,50,65,75,60,90,80,90,55,50,10,5,2,90,75,90,80,30,90,40,75,60,10,75,65,90,90,85,70,85,85
p00342,Scientist community helpers,Male,1962,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,70,75,75,75,75,70,70,80,0,75,65,60,40,10,100,70,95,35,80,15,75,70,55,5,0,2,45,25,0,30,5,10,20,50,35,15,30,95,35,55,65,55,45,95
p00343,Measurement & modeling (2),Male,1991,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,90,95,90,80,80,70,100,55,85,95,85,75,90,50,80,85,95,80,100,90,100,90,75,20,3,2,90,40,85,100,75,75,55,45,70,70,100,85,85,95,100,75,75,60
p00344,Former skeptics,Female,1969,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,40,20,20,25,90,40,30,35,50,10,30,15,50,35,35,10,30,30,35,10,55,25,55,40,4,2,65,20,25,20,20,75,10,50,20,25,15,15,25,70,55,35,50,40
p00345,Former skeptics,Female,1965,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,64,86,60,57,73,62,34,67,55,65,48,63,13,68,92,46,49,29,71,58,82,40,42,89,3,2,42,46,43,73,44,28,56,66,57,26,44,62,74,64,75,53,71,48
p00346,Portrait Prof. Cherry,Male,1977,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,51,70,73,44,24,55,27,8,71,73,26,32,27,51,47,51,55,21,51,25,36,38,36,58,1,2,26,34,17,16,14,12,64,15,51,12,19,9,9,28,42,15,19,57
p00347,Peer-review,Male,1997,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,95,100,90,90,80,80,45,70,50,90,85,80,5,80,90,65,30,80,95,60,90,65,85,5,5,2,95,45,75,80,45,15,95,35,85,75,55,15,90,50,95,5,90,70
p00348,Portrait Prof. Cherry,Male,1963,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,50,65,90,60,65,85,70,60,65,60,70,60,15,50,90,80,90,80,85,35,60,80,65,25,7,2,85,90,75,80,50,35,20,30,70,25,80,85,85,80,85,25,70,85
p00349,Social justice,Male,1984,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,50,40,70,10,40,10,60,50,50,10,50,50,80,30,60,50,10,40,50,50,50,10,40,40,2,2,40,20,20,10,60,10,30,20,20,20,10,10,60,50,80,20,50,50
p00350,control,Male,1983,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,50,50,75,50,50,75,50,75,75,50,75,75,75,25,25,50,100,75,50,75,25,50,100,75,0,2,25,25,25,25,50,50,50,75,100,25,25,25,75,75,75,0,100,75
p00351,Interview Prof. Maraun,Female,1988,Other,Bachelor's degree,"$56,000 to $99,999",Republican,75,50,75,50,100,100,75,50,50,75,75,75,75,50,50,50,50,75,75,50,75,50,50,25,6,2,100,75,50,50,25,50,50,100,25,50,75,50,75,75,75,50,75,75
p00352,Funding,Male,1973,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,70,50,50,30,100,40,70,80,90,80,60,30,0,90,90,80,70,50,50,80,90,90,80,0,1,1,90,50,80,70,10,20,10,20,60,0,90,30,80,90,50,10,60,100
p00353,Former skeptics,Female,1979,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,70,75,75,75,60,80,85,65,85,85,75,90,15,85,65,75,70,65,90,70,80,75,65,10,7,2,70,80,85,65,35,20,90,45,40,35,80,80,70,80,85,80,75,90
p00354,Measurement & modeling (2),Male,1963,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,80,85,90,70,85,95,50,65,55,25,55,100,10,65,95,40,85,70,80,75,90,90,75,10,3,2,90,90,75,95,20,90,90,70,70,55,90,60,90,95,100,45,85,90
p00356,Scientist community helpers,Female,1963,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,10,20,10,20,0,10,10,0,0,60,20,0,20,10,20,20,30,0,10,30,20,0,0,90,6,1,50,60,70,0,40,50,0,80,30,0,60,60,80,60,30,10,60,80
p00357,Scientist community helpers,Female,1973,Black / African American,Bachelor's degree,"$168,000 or more",Democrat,70,90,60,60,50,70,70,80,60,40,80,50,30,40,70,80,90,70,70,60,90,80,70,20,8,2,80,80,90,30,20,70,70,20,50,70,80,50,60,70,90,40,80,90
p00358,Funding,Female,1955,Asian / Asian American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,70,100,95,90,55,85,90,55,95,40,65,75,95,100,90,90,100,45,60,90,85,100,65,15,5,1,95,100,90,90,85,70,40,65,40,85,95,45,100,100,75,35,95,60
p00359,Interview Prof. Sebille,Female,1977,Black / African American,Some college or Associate's degree,"$168,000 or more",Democrat,80,30,80,70,70,20,60,80,90,80,50,70,70,70,80,30,70,10,90,90,90,90,40,40,7,2,100,90,90,100,50,80,60,10,90,60,90,50,90,100,90,80,90,90
p00360,Extreme weather predictions,Female,1984,Black / African American,Less than high school,"Less than $30,000",Democrat,0,10,50,10,0,10,10,10,10,0,10,0,60,50,50,10,90,10,90,80,90,50,0,90,2,2,80,100,90,80,100,40,30,50,80,0,100,40,90,100,100,40,90,100
p00361,Funding,Female,1985,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,68,47,97,76,61,69,80,66,100,61,77,43,72,70,77,74,74,98,67,97,91,64,5,0,7,2,81,100,86,42,46,43,53,0,70,29,85,12,52,68,71,32,46,100
p00362,Interview Prof. Maraun,Female,1981,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,30,40,30,50,30,40,50,40,40,20,50,30,50,10,30,30,10,40,50,30,60,20,20,30,1,2,40,30,20,40,30,40,30,30,20,40,10,40,40,40,40,30,30,60
p00363,Former skeptics,Male,1976,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Republican,40,50,70,60,70,60,70,60,50,50,30,70,70,60,80,90,70,10,60,80,70,40,70,50,0,2,70,50,30,60,30,60,20,50,40,40,80,90,60,40,70,10,70,30
p00364,Scientist community helpers,Female,1946,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,25,25,75,25,25,0,50,75,25,25,0,25,100,50,50,0,25,25,25,0,0,0,25,75,0,2,50,0,50,0,0,50,25,0,25,25,25,25,50,25,0,25,50,25
p00366,Measurement & modeling (2),Female,1985,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,50,85,55,60,50,85,90,25,60,80,45,5,75,25,50,20,15,50,40,5,60,45,40,15,3,2,50,20,55,65,80,45,55,40,50,35,15,0,10,10,20,40,20,15
p00367,Portrait Prof. Cherry,Female,1974,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,90,75,90,65,55,75,55,50,45,70,25,75,55,90,80,85,45,50,60,35,45,50,80,10,6,2,35,35,10,20,30,20,15,15,55,10,40,15,60,70,55,20,35,85
p00368,High public trust,Female,1990,White / Caucasian,Less than high school,"Less than $30,000",Republican,6,8,11,41,8,16,5,38,37,29,7,34,81,27,23,3,6,7,52,8,1,29,27,81,1,2,40,1,54,81,0,13,16,10,47,14,2,17,16,28,34,17,17,42
p00369,Interview Prof. Maraun,Female,1968,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,40,8,55,38,35,37,4,0,5,32,19,35,25,29,60,4,19,29,63,8,42,45,58,41,1,2,22,47,32,31,2,2,20,26,39,76,40,35,28,80,33,42,69,56
p00370,High public trust,Male,1989,Other,Some college or Associate's degree,"$100,000 to $167,999",Democrat,95,60,75,80,95,95,65,75,85,40,85,70,10,45,100,55,100,0,80,85,100,30,15,0,2,2,100,85,95,50,15,100,20,40,50,0,80,75,55,65,65,75,70,65
p00371,Former skeptics,Male,1973,Other,High school diploma / GED,"$56,000 to $99,999",Independent,50,70,60,100,30,50,95,65,60,80,10,50,10,55,95,50,90,70,70,65,90,80,85,35,4,1,80,90,85,95,15,40,35,60,40,80,75,75,95,100,100,40,65,95
p00372,Interview Prof. Maraun,Female,1966,Other,Some college or Associate's degree,"$56,000 to $99,999",Democrat,40,75,50,45,75,50,60,55,40,55,50,65,65,35,60,75,50,70,60,55,75,35,35,65,6,2,35,20,65,30,65,65,85,35,60,40,65,45,55,65,60,15,50,25
